A,a,s,,0
MASQUE,masque,s,SenseProperty,0
OF,of,s,,0
THE,the,s,,0
METAMORPHOS'D,metamorphos'd,s,UNRECOGNIZED,0
GYPSIES,gypsies,c,PersonProperty,0
.,.,nn,,0
AS,as,s,ProjectBack,0
IT,it,s,ProjectBack,1
WAS,was,s,ProjectBack,2
THRICE,thrice,s,Numbers,0
PRESENTED,presented,s,SpaceRelation,0
TO,to,s,SpaceRelation,1
KING,king,s,PersonProperty,0
JAMES,james,c,PersonProperty,0
.,.,nn,Sequence,0
FIRST,first,c,Sequence,1
",",",",s,Sequence,2
AT,at,s,,0
BVRLEIGH,bvrleigh,s,UNRECOGNIZED,0
on,on,s,,0
the,the,s,SenseObject,0
Hill,hill,c,SenseObject,1
.,.,nn,Procedures,0
NEXT,next,c,Procedures,1
",",",",s,Procedures,2
AT,at,s,,0
BELVOYR,belvoyr,c,UNRECOGNIZED,0
.,.,nn,DirectAddress,0
AND,and,s,DirectAddress,1
LASTLY,lastly,c,Sequence,0
",",",",s,,0
AT,at,s,,0
WINDSOR,windsor,c,,0
.,.,nn,,0
AUGUST,august,c,AbstractConcepts,0
",",",",s,,0
1621,1621,c,UNRECOGNIZED,0
.,.,nn,,0
AS,as,s,,0
many,many,s,,0
blessings,blessings,s,StandardsPos,0
as,as,s,,0
there,there,s,,0
be,be,s,ReportingStates,0
bones,bones,n,SenseObject,0
In,in,s,,0
Ptolome's,ptolome's,s,UNRECOGNIZED,0
fingers,fingers,s,SenseObject,0
and,and,s,Generalization,0
all,all,s,Generalization,1
at,at,s,,0
ones,ones,c,Numbers,0
",",",",n,,0
Held,held,s,ReportingEvents,0
up,up,s,ReportingEvents,1
in,in,s,,0
Andrews,andrews,s,,0
Cross,cross,s,SpaceRelation,0
for,for,s,,0
the,the,s,,0
nones,nones,c,TimeDuration,0
.,.,n,,0
Light,light,s,SpaceRelation,0
on,on,s,SpaceRelation,1
you,you,s,DirectAddress,0
good,good,s,,0
Master,master,c,PersonProperty,0
",",",",n,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
be,be,s,ReportingStates,0
no,no,s,DenyDisclaim,0
waster,waster,n,StandardsNeg,0
Of,of,s,SubjectiveTime,0
time,time,c,SubjectiveTime,1
",",",",s,,0
or,or,s,,0
of,of,s,,0
speech,speech,n,LangRef,0
Where,where,s,SpaceRelation,0
you,you,s,SpaceRelation,1
are,are,s,SpaceRelation,2
in,in,s,Motions,0
place,place,c,Motions,1
:,:,n,,0
I,i,s,FirstPer,0
